0.000000000000000000e+00,-8.312165612599654585e-01,-1.086844636805451847e+00,-2.451518994062961365e+00,-2.747575731297182688e+00,-8.312167734793836082e-01,2.086140799508676277e-04,0.000000000000000000e+00
2.000000000000000042e-03,-8.312165612599654585e-01,-1.086844636805451847e+00,-2.451518994062961365e+00,-2.747575731297182688e+00,-8.312167734793836082e-01,2.086140799508676277e-04,0.000000000000000000e+00
4.000000000000000083e-03,-8.312165612599654585e-01,-1.086844636805451847e+00,-2.451518994062961365e+00,-2.747575731297182688e+00,-8.312167734793836082e-01,2.086140799508676277e-04,0.000000000000000000e+00
6.000000000000000125e-03,-8.312165612599654585e-01,-1.086844636805451847e+00,-2.451518994062961365e+00,-2.747575731297182688e+00,-8.312167734793836082e-01,2.086140799508676277e-04,0.000000000000000000e+00
8.000000000000000167e-03,-8.312165612599654585e-01,-1.086844636805451847e+00,-2.451518994062961365e+00,-2.747575731297182688e+00,-8.312167734793836082e-01,2.086140799508676277e-04,0.000000000000000000e+00
1.000000000000000021e-02,-8.312165612599654585e-01,-1.086844636805451847e+00,-2.451518994062961365e+00,-2.747575731297182688e+00,-8.312167734793836082e-01,2.086140799508676277e-04,0.000000000000000000e+00
1.200000000000000025e-02,-8.312165612599654585e-01,-1.086844636805451847e+00,-2.451518994062961365e+00,-2.747575731297182688e+00,-8.312167734793836082e-01,2.086140799508676277e-04,0.000000000000000000e+00
1.400000000000000029e-02,-8.312173004605196702e-01,-1.086849987240861903e+00,-2.451516733480596955e+00,-2.747572639586841614e+00,-8.312175126771345068e-01,2.086113242271461744e-04,0.000000000000000000e+00
1.600000000000000033e-02,-8.312173004605196702e-01,-1.086849987240861903e+00,-2.451516733480596955e+00,-2.747572639586841614e+00,-8.312175126771345068e-01,2.086113242271461744e-04,0.000000000000000000e+00
1.800000000000000211e-02,-8.312173004605196702e-01,-1.086849987240861903e+00,-2.451516733480596955e+00,-2.747572639586841614e+00,-8.312175126771345068e-01,2.086113242271461744e-04,0.000000000000000000e+00
2.000000000000000042e-02,-8.312181479636913117e-01,-1.086856089021210447e+00,-2.451514155319490129e+00,-2.747569113838190358e+00,-8.312183601770920527e-01,2.086081647578645430e-04,0.000000000000000000e+00
2.199999999999999872e-02,-8.312181479636913117e-01,-1.086856089021210447e+00,-2.451514155319490129e+00,-2.747569113838190358e+00,-8.312183601770920527e-01,2.086081647578645430e-04,0.000000000000000000e+00
2.400000000000000050e-02,-8.312188910595990077e-01,-1.086861420822550439e+00,-2.451511902440916657e+00,-2.747566033048349787e+00,-8.312191032701815585e-01,2.086053945203696601e-04,0.000000000000000000e+00
2.600000000000000228e-02,-8.312188910595990077e-01,-1.086861420822550439e+00,-2.451511902440916657e+00,-2.747566033048349787e+00,-8.312191032701815585e-01,2.086053945203696601e-04,0.000000000000000000e+00
2.800000000000000058e-02,-8.312197771528589962e-01,-1.086867761287751755e+00,-2.451509223324750852e+00,-2.747562369472955623e+00,-8.312199893600811240e-01,2.086020911978521462e-04,0.000000000000000000e+00
2.999999999999999889e-02,-8.312197771528589962e-01,-1.086867761287751755e+00,-2.451509223324750852e+00,-2.747562369472955623e+00,-8.312199893600811240e-01,2.086020911978521462e-04,0.000000000000000000e+00
3.200000000000000067e-02,-8.312208068561347529e-01,-1.086875107455441025e+00,-2.451506119188363364e+00,-2.747558124854473594e+00,-8.312210190594518933e-01,2.085982525087755237e-04,0.000000000000000000e+00
3.400000000000000244e-02,-8.312208068561347529e-01,-1.086875107455441025e+00,-2.451506119188363364e+00,-2.747558124854473594e+00,-8.312210190594518933e-01,2.085982525087755237e-04,0.000000000000000000e+00
3.600000000000000422e-02,-8.312219804485098118e-01,-1.086883457946252740e+00,-2.451502590590344699e+00,-2.747553300012980593e+00,-8.312221926473762901e-01,2.085938774156080242e-04,0.000000000000000000e+00
3.799999999999999906e-02,-8.312219804485098118e-01,-1.086883457946252740e+00,-2.451502590590344699e+00,-2.747553300012980593e+00,-8.312221926473762901e-01,2.085938774156080242e-04,0.000000000000000000e+00
4.000000000000000083e-02,-8.312232985641483385e-01,-1.086892809672598270e+00,-2.451498638804332941e+00,-2.747547896760837549e+00,-8.312235107580160376e-01,2.085889635575277688e-04,0.000000000000000000e+00
4.200000000000000261e-02,-8.312240119654037418e-01,-1.086897860240224389e+00,-2.451496504492410189e+00,-2.747544978712696651e+00,-8.312242241565659384e-01,2.085863040457294824e-04,0.000000000000000000e+00
4.399999999999999745e-02,-8.312247616288492846e-01,-1.086903160489371079e+00,-2.451494264667452683e+00,-2.747541916404964368e+00,-8.312249738171685332e-01,2.085835093545680230e-04,0.000000000000000000e+00
4.599999999999999922e-02,-8.312255476066933157e-01,-1.086908710131839539e+00,-2.451491919416096010e+00,-2.747538710039072907e+00,-8.312257597920318375e-01,2.085805792899608204e-04,0.000000000000000000e+00
4.800000000000000100e-02,-8.312263699525288541e-01,-1.086914508900542975e+00,-2.451489468846643316e+00,-2.747535359773672248e+00,-8.312265821347487593e-01,2.085775136526906316e-04,0.000000000000000000e+00
5.000000000000000278e-02,-8.312272289203334052e-01,-1.086920555555001444e+00,-2.451486913476351504e+00,-2.747531866331347938e+00,-8.312274410992958051e-01,2.085743114965532140e-04,0.000000000000000000e+00
5.200000000000000455e-02,-8.312281243939250164e-01,-1.086926850646055209e+00,-2.451484253069423858e+00,-2.747528229397349087e+00,-8.312283365694914661e-01,2.085709732552966302e-04,0.000000000000000000e+00
5.399999999999999939e-02,-8.312290564148262506e-01,-1.086933393962250083e+00,-2.451481487710267082e+00,-2.747524449098619481e+00,-8.312292685868581943e-01,2.085674987747865793e-04,0.000000000000000000e+00
5.600000000000000117e-02,-8.312300250363395815e-01,-1.086940185234370748e+00,-2.451478617507399704e+00,-2.747520525595722685e+00,-8.312302372046982413e-01,2.085638878570034280e-04,0.000000000000000000e+00
5.800000000000000294e-02,-8.312310303117058652e-01,-1.086947224192765793e+00,-2.451475642569358904e+00,-2.747516459049639703e+00,-8.312312424762522411e-01,2.085601403041856641e-04,0.000000000000000000e+00
5.999999999999999778e-02,-8.312320724720591025e-01,-1.086954509695754467e+00,-2.451472563371072333e+00,-2.747512250126543876e+00,-8.312322846326533066e-01,2.085562552554362406e-04,0.000000000000000000e+00
6.199999999999999956e-02,-8.312331514855287873e-01,-1.086962041884154795e+00,-2.451469379848222996e+00,-2.747507898750015443e+00,-8.312333636420310423e-01,2.085522328303390793e-04,0.000000000000000000e+00
6.400000000000000133e-02,-8.312342673309518482e-01,-1.086969820849100765e+00,-2.451466091957197335e+00,-2.747503404872587929e+00,-8.312344794832224881e-01,2.085480731085899517e-04,0.000000000000000000e+00
6.600000000000000311e-02,-8.312354200612717126e-01,-1.086977846318841090e+00,-2.451462699806739920e+00,-2.747498768657135493e+00,-8.312356322091708494e-01,2.085437758936522232e-04,0.000000000000000000e+00
6.800000000000000488e-02,-8.312366097293735212e-01,-1.086986118021197711e+00,-2.451459203505626849e+00,-2.747493990266928865e+00,-8.312368218727611557e-01,2.085393409892362675e-04,0.000000000000000000e+00
7.000000000000000666e-02,-8.312378365232885313e-01,-1.086994635015354316e+00,-2.451455603443552178e+00,-2.747489070252617793e+00,-8.312380486620237763e-01,2.085347676952789759e-04,0.000000000000000000e+00
7.200000000000000844e-02,-8.312391005356689622e-01,-1.087003396826198287e+00,-2.451451899814309776e+00,-2.747484008895289875e+00,-8.312393126696108192e-01,2.085300556673077698e-04,0.000000000000000000e+00
7.399999999999999634e-02,-8.312404016626975256e-01,-1.087012403951418404e+00,-2.451448092402530587e+00,-2.747478805912887179e+00,-8.312406137917052185e-01,2.085252052932860464e-04,0.000000000000000000e+00
7.599999999999999811e-02,-8.312417399569581589e-01,-1.087021656116782031e+00,-2.451444181317199433e+00,-2.747473461470526956e+00,-8.312419520808906892e-01,2.085202163781667295e-04,0.000000000000000000e+00
7.799999999999999989e-02,-8.312431154709746250e-01,-1.087031153047605336e+00,-2.451440166667319787e+00,-2.747467975733757672e+00,-8.312433275896908835e-01,2.085150887271566085e-04,0.000000000000000000e+00
8.000000000000000167e-02,-8.312445283297006382e-01,-1.087040894107320410e+00,-2.451436048713904192e+00,-2.747462349077822719e+00,-8.312447404430590714e-01,2.085098218754886782e-04,0.000000000000000000e+00
8.200000000000000344e-02,-8.312459787899484365e-01,-1.087050877996388998e+00,-2.451431827996574331e+00,-2.747456582261994296e+00,-8.312461908978063807e-01,2.085044148668883555e-04,0.000000000000000000e+00
8.400000000000000522e-02,-8.312474666455698102e-01,-1.087061105724331345e+00,-2.451427504083941056e+00,-2.747450674708660667e+00,-8.312476787477854900e-01,2.084988684709335909e-04,0.000000000000000000e+00
8.600000000000000699e-02,-8.312489919487840995e-01,-1.087071577014436130e+00,-2.451423077085221003e+00,-2.747444626585186178e+00,-8.312492040452155173e-01,2.084931824940884962e-04,0.000000000000000000e+00
8.799999999999999489e-02,-8.312505547517483606e-01,-1.087082291589591465e+00,-2.451418547109653900e+00,-2.747438438059313093e+00,-8.312507668422534080e-01,2.084873567430798312e-04,0.000000000000000000e+00
8.999999999999999667e-02,-8.312521551065590319e-01,-1.087093249172264464e+00,-2.451413914266497684e+00,-2.747432109299187353e+00,-8.312523671909952672e-01,2.084813910248917992e-04,0.000000000000000000e+00
9.199999999999999845e-02,-8.312537934435466624e-01,-1.087104447576923594e+00,-2.451409179467226807e+00,-2.747425641577785793e+00,-8.312540055217700896e-01,2.084752837365815242e-04,0.000000000000000000e+00
9.400000000000000022e-02,-8.312554694645339914e-01,-1.087115888282034426e+00,-2.451404342082406096e+00,-2.747419034046828301e+00,-8.312556815364016138e-01,2.084690359909323202e-04,0.000000000000000000e+00
9.600000000000000200e-02,-8.312571832114774573e-01,-1.087127571058250641e+00,-2.451399402200553190e+00,-2.747412286847039642e+00,-8.312573952768462782e-01,2.084626476328210938e-04,0.000000000000000000e+00
9.800000000000000377e-02,-8.312589347361649672e-01,-1.087139495626052721e+00,-2.451394359931142297e+00,-2.747405400148336785e+00,-8.312591467948918789e-01,2.084561184705069890e-04,0.000000000000000000e+00
1.000000000000000056e-01,-8.312607240903225891e-01,-1.087151661705509476e+00,-2.451389215383664499e+00,-2.747398374121031051e+00,-8.312609361422640397e-01,2.084494483125121230e-04,0.000000000000000000e+00
1.020000000000000073e-01,-8.312625516406514370e-01,-1.087164067413462831e+00,-2.451383969341777824e+00,-2.747391209863702777e+00,-8.312627636856625424e-01,2.084426357932637477e-04,0.000000000000000000e+00
1.040000000000000091e-01,-8.312644172534493503e-01,-1.087176713403327888e+00,-2.451378621522178225e+00,-2.747383907006577974e+00,-8.312646292913858925e-01,2.084356814125728845e-04,0.000000000000000000e+00
1.059999999999999970e-01,-8.312663208685481253e-01,-1.087189599960378672e+00,-2.451373171796188632e+00,-2.747376465393212897e+00,-8.312665328992659974e-01,2.084285853961643814e-04,0.000000000000000000e+00
1.079999999999999988e-01,-8.312682625373633005e-01,-1.087202726802714459e+00,-2.451367620273513737e+00,-2.747368885195676125e+00,-8.312684745607182846e-01,2.084213475538457315e-04,0.000000000000000000e+00
1.100000000000000006e-01,-8.312702423112442451e-01,-1.087216093648070592e+00,-2.451361967063875547e+00,-2.747361166586383074e+00,-8.312704543270917901e-01,2.084139676957033117e-04,0.000000000000000000e+00
1.120000000000000023e-01,-8.312722604739060106e-01,-1.087229699020666907e+00,-2.451356212778919463e+00,-2.747353310428756856e+00,-8.312724724821006772e-01,2.084064447656858523e-04,0.000000000000000000e+00
1.140000000000000041e-01,-8.312743170945200433e-01,-1.087243542537144281e+00,-2.451350357570674987e+00,-2.747345316953954786e+00,-8.312745290949159482e-01,2.083987785075209196e-04,0.000000000000000000e+00
1.160000000000000059e-01,-8.312764119917405159e-01,-1.087257625104236292e+00,-2.451344401048261901e+00,-2.747337185646581137e+00,-8.312766239841925531e-01,2.083909695987934548e-04,0.000000000000000000e+00
1.180000000000000077e-01,-8.312785452166031597e-01,-1.087271946437725623e+00,-2.451338343321613600e+00,-2.747328916680793931e+00,-8.312787572009660009e-01,2.083830178508901999e-04,0.000000000000000000e+00
1.199999999999999956e-01,-8.312807168200810892e-01,-1.087286506253024365e+00,-2.451332184500694567e+00,-2.747320510231089585e+00,-8.312809287962092952e-01,2.083749230754634450e-04,0.000000000000000000e+00
1.219999999999999973e-01,-8.312829269838659663e-01,-1.087301303587831169e+00,-2.451325924980467530e+00,-2.747311966864352417e+00,-8.312831389516133207e-01,2.083666845969401487e-04,0.000000000000000000e+00
1.239999999999999991e-01,-8.312851760177542015e-01,-1.087316336808181960e+00,-2.451319565438408787e+00,-2.747303287536293492e+00,-8.312853879769733778e-01,2.083583012622741194e-04,0.000000000000000000e+00
1.260000000000000009e-01,-8.312874636004924378e-01,-1.087331607550166890e+00,-2.451313105175983775e+00,-2.747294471310166575e+00,-8.312876755510372195e-01,2.083497742707143905e-04,0.000000000000000000e+00
1.280000000000000027e-01,-8.312897897827348226e-01,-1.087347115528068953e+00,-2.451306544303585966e+00,-2.747285518362174717e+00,-8.312900017244647666e-01,2.083411046365526401e-04,0.000000000000000000e+00
